Randall,Riven,763,Bronze,,,,,,,,,,,,
,Lee Sin,791,,,,,,,,,,,,,
,Trundle,147,,,,,,,,,,,,,
Gilberto,Ezreal,609,Bronze,,,,,,,,,,,,
,Rumble,403,,,,,,,,,,,,,
,Anivia,478,,,,,,,,,,,,,
Duncan,Fiora,390,Bronze,,,,,,,,,,,,
,Quinn,473,,,,,,,,,,,,,
,Garen,555,,,,,,,,,,,,,
Jude,Vel'Koz,712,Bronze,,,,,,,,,,,,
,Maokai,42,,,,,,,,,,,,,
,Sion,703,,,,,,,,,,,,,
Cedric,Xerath,315,Bronze,,,,,,,,,,,,
,Kayle,295,,,,,,,,,,,,,
,Syndra,571,,,,,,,,,,,,,
Ramiro,Thresh,341,Bronze,,,,,,,,,,,,
,Jinx,267,,,,,,,,,,,,,
,Zyra,308,,,,,,,,,,,,,
Amari,Nidalee,246,Bronze,,,,,,,,,,,,
,Vi,194,,,,,,,,,,,,,
,Leona,427,,,,,,,,,,,,,
Cyrus,Akali,156,Bronze,,,,,,,,,,,,
,Malzahar,50,,,,,,,,,,,,,
,Orianna,127,,,,,,,,,,,,,
Luca,Irelia,725,Bronze,,,,,,,,,,,,
,Riven,271,,,,,,,,,,,,,
,Rumble,422,,,,,,,,,,,,,
Alfonso,Darius,369,Bronze,,,,,,,,,,,,
,Rammus,421,,,,,,,,,,,,,
,Ashe,230,,,,,,,,,,,,,
Pierce,Garen,499,Bronze,,,,,,,,,,,,
,Nocturne,612,,,,,,,,,,,,,
,Rumble,555,,,,,,,,,,,,,
Marlon,Garen,264,Bronze,,,,,,,,,,,,
,Hecarim,27,,,,,,,,,,,,,
,Vayne,167,,,,,,,,,,,,,
Ahmed,Veigar,228,Bronze,,,,,,,,,,,,
,Tristana,428,,,,,,,,,,,,,
,Nami,418,,,,,,,,,,,,,
Lee,Poppy,180,Bronze,,,,,,,,,,,,
,Volibear,422,,,,,,,,,,,,,
,LeBlanc,765,,,,,,,,,,,,,
Elliott,Gragas,450,Bronze,,,,,,,,,,,,
,Gangplank,726,,,,,,,,,,,,,
,Annie,669,,,,,,,,,,,,,
Dayton,LeBlanc,254,Bronze,,,,,,,,,,,,
,Leona,425,,,,,,,,,,,,,
,Renekton,224,,,,,,,,,,,,,
Dale,Jarvan IV,739,Bronze,,,,,,,,,,,,
,Pantheon,675,,,,,,,,,,,,,
,Shyvana,72,,,,,,,,,,,,,
Braydon,Akali,767,Bronze,,,,,,,,,,,,
,Vladimir,624,,,,,,,,,,,,,
,Rumble,643,,,,,,,,,,,,,
Easton,Dr. Mundo,386,Bronze,,,,,,,,,,,,
,Leona,193,,,,,,,,,,,,,
,Lissandra,297,,,,,,,,,,,,,
Wade,Kalista,573,Bronze,,,,,,,,,,,,
,Gangplank,511,,,,,,,,,,,,,
,Quinn,791,,,,,,,,,,,,,
Jerome,Irelia,573,Bronze,,,,,,,,,,,,
,Katarina,423,,,,,,,,,,,,,
,Tristana,41,,,,,,,,,,,,,
Leonel,Shaco,609,Bronze,,,,,,,,,,,,
,Ahri,799,,,,,,,,,,,,,
,Singed,602,,,,,,,,,,,,,
Harry,Kayle,187,Bronze,,,,,,,,,,,,
,Thresh,272,,,,,,,,,,,,,
,Lissandra,746,,,,,,,,,,,,,
Ross,Olaf,215,Bronze,,,,,,,,,,,,
,Nidalee,186,,,,,,,,,,,,,
,Wukong,578,,,,,,,,,,,,,
Ronnie,Wukong,348,Bronze,,,,,,,,,,,,
,Zed,284,,,,,,,,,,,,,
,Kha'Zix,78,,,,,,,,,,,,,
Deshawn,Viktor,105,Bronze,,,,,,,,,,,,
,Taric,204,,,,,,,,,,,,,
,Akali,79,,,,,,,,,,,,,
Jamie,Orianna,394,Bronze,,,,,,,,,,,,
,Kindred,83,,,,,,,,,,,,,
,Leona,786,,,,,,,,,,,,,
Stanley,Malphite,28,Bronze,,,,,,,,,,,,
,Tryndamere,381,,,,,,,,,,,,,
,Master Yi,199,,,,,,,,,,,,,
Tristin,Fizz,429,Bronze,,,,,,,,,,,,
,Sejuani,607,,,,,,,,,,,,,
,Gnar,207,,,,,,,,,,,,,
Darrell,Rengar,130,Bronze,,,,,,,,,,,,
,Gnar,224,,,,,,,,,,,,,
,Kalista,709,,,,,,,,,,,,,
Rolando,Vayne,609,Bronze,,,,,,,,,,,,
,Renekton,204,,,,,,,,,,,,,
,Orianna,82,,,,,,,,,,,,,
Mohammad,Shyvana,311,Bronze,,,,,,,,,,,,
,Lux,313,,,,,,,,,,,,,
,Miss Fortune,118,,,,,,,,,,,,,
Trace,Teemo,171,Bronze,,,,,,,,,,,,
,Nunu,329,,,,,,,,,,,,,
,Zed,431,,,,,,,,,,,,,
Will,Kog'Maw,772,Bronze,,,,,,,,,,,,
,Ahri,121,,,,,,,,,,,,,
,Nidalee,695,,,,,,,,,,,,,
Addison,Galio,245,Bronze,,,,,,,,,,,,
,Xerath,706,,,,,,,,,,,,,
,Volibear,176,,,,,,,,,,,,,
Jaheim,Nunu,360,Bronze,,,,,,,,,,,,
,Lulu,311,,,,,,,,,,,,,
,Gnar,131,,,,,,,,,,,,,
Alonzo,Ekko,359,Bronze,,,,,,,,,,,,
,Lulu,524,,,,,,,,,,,,,
,Swain,294,,,,,,,,,,,,,
Terrence,Nocturne,108,Bronze,,,,,,,,,,,,
,Soraka,595,,,,,,,,,,,,,
,Amumu,399,,,,,,,,,,,,,
Garret,Yasuo,275,Bronze,,,,,,,,,,,,
,Irelia,621,,,,,,,,,,,,,
,Sivir,138,,,,,,,,,,,,,
Adolfo,Lee Sin,234,Bronze,,,,,,,,,,,,
,Sion,788,,,,,,,,,,,,,
,Blitzcrank,85,,,,,,,,,,,,,
Tobias,Orianna,618,Bronze,,,,,,,,,,,,
,Ahri,661,,,,,,,,,,,,,
,Ezreal,665,,,,,,,,,,,,,
Jaydon,Rumble,238,Silver,,,,,,,,,,,,
,Kog'Maw,120,,,,,,,,,,,,,
,Kindred,774,,,,,,,,,,,,,
Jordon,Leona,502,Silver,,,,,,,,,,,,
,Wukong,352,,,,,,,,,,,,,
,Zilean,208,,,,,,,,,,,,,
Kieran,Karthus,276,Silver,,,,,,,,,,,,
,Elise,747,,,,,,,,,,,,,
,Renekton,468,,,,,,,,,,,,,
Isaias,Tahm Kench,104,Silver,,,,,,,,,,,,
,Katarina,674,,,,,,,,,,,,,
,Diana,417,,,,,,,,,,,,,
Leonard,Soraka,562,Silver,,,,,,,,,,,,
,Leona,175,,,,,,,,,,,,,
,Zac,399,,,,,,,,,,,,,
Coby,Teemo,252,Silver,,,,,,,,,,,,
,Vel'Koz,500,,,,,,,,,,,,,
,Brand,423,,,,,,,,,,,,,
Tyrell,Lee Sin,418,Silver,,,,,,,,,,,,
,Rumble,648,,,,,,,,,,,,,
,Maokai,493,,,,,,,,,,,,,
Jarod,Corki,780,Silver,,,,,,,,,,,,
,Nunu,623,,,,,,,,,,,,,
,Rammus,107,,,,,,,,,,,,,
Rohan,Jinx,293,Silver,,,,,,,,,,,,
,Lee Sin,334,,,,,,,,,,,,,
,Draven,761,,,,,,,,,,,,,
Jamari,Udyr,286,Silver,,,,,,,,,,,,
,Malzahar,504,,,,,,,,,,,,,
,Bard,600,,,,,,,,,,,,,
Jasper,Teemo,639,Silver,,,,,,,,,,,,
,Graves,391,,,,,,,,,,,,,
,Jax,597,,,,,,,,,,,,,
Ben,Poppy,514,Silver,,,,,,,,,,,,
,Vayne,310,,,,,,,,,,,,,
,Dr. Mundo,372,,,,,,,,,,,,,
Eugene,Maokai,276,Silver,,,,,,,,,,,,
,Garen,233,,,,,,,,,,,,,
,Volibear,786,,,,,,,,,,,,,
Ariel,Pantheon,409,Silver,,,,,,,,,,,,
,Cassiopeia,790,,,,,,,,,,,,,
,Malphite,728,,,,,,,,,,,,,
Wayne,Kassadin,620,Silver,,,,,,,,,,,,
,Talon,340,,,,,,,,,,,,,
,Shaco,268,,,,,,,,,,,,,
Tyree,Malphite,372,Silver,,,,,,,,,,,,
,Riven,269,,,,,,,,,,,,,
,Nautilus,219,,,,,,,,,,,,,
Neil,Akali,22,Silver,,,,,,,,,,,,
,Elise,216,,,,,,,,,,,,,
,Nasus,192,,,,,,,,,,,,,
Mohammed,Cho'Gath,44,Silver,,,,,,,,,,,,
,Evelynn,585,,,,,,,,,,,,,
,Shyvana,519,,,,,,,,,,,,,
Alvaro,Lux,465,Silver,,,,,,,,,,,,
,Rengar,356,,,,,,,,,,,,,
,Kha'Zix,519,,,,,,,,,,,,,
Orion,Sion,23,Silver,,,,,,,,,,,,
,Vladimir,786,,,,,,,,,,,,,
,Brand,265,,,,,,,,,,,,,
Colten,Lucian,766,Silver,,,,,,,,,,,,
,Hecarim,499,,,,,,,,,,,,,
,Shen,736,,,,,,,,,,,,,
Rudy,Ezreal,32,Silver,,,,,,,,,,,,
,Renekton,596,,,,,,,,,,,,,
,Katarina,34,,,,,,,,,,,,,
Gilbert,Riven,416,Silver,,,,,,,,,,,,
,Wukong,599,,,,,,,,,,,,,
,Rumble,746,,,,,,,,,,,,,
Jayce,Sona,120,Silver,,,,,,,,,,,,
,Hecarim,691,,,,,,,,,,,,,
,Urgot,371,,,,,,,,,,,,,
Vicente,Tristana,680,Silver,,,,,,,,,,,,
,Udyr,265,,,,,,,,,,,,,
,Aatrox,375,,,,,,,,,,,,,
Davon,Teemo,29,Silver,,,,,,,,,,,,
,Yorick,505,,,,,,,,,,,,,
,Fiora,259,,,,,,,,,,,,,
Aldo,Urgot,725,Silver,,,,,,,,,,,,
,Annie,676,,,,,,,,,,,,,
,Karma,36,,,,,,,,,,,,,
Keenan,Yasuo,294,Silver,,,,,,,,,,,,
,Cho'Gath,364,,,,,,,,,,,,,
,Kassadin,344,,,,,,,,,,,,,
Jaron,Heimerdinger,583,Silver,,,,,,,,,,,,
,Graves,597,,,,,,,,,,,,,
,Quinn,740,,,,,,,,,,,,,
Efrain,Kayle,89,Silver,,,,,,,,,,,,
,Gnar,614,,,,,,,,,,,,,
,Gragas,450,,,,,,,,,,,,,
Ulises,Nami,218,Silver,,,,,,,,,,,,
,Ashe,150,,,,,,,,,,,,,
,Teemo,105,,,,,,,,,,,,,
Ray,Yasuo,118,Silver,,,,,,,,,,,,
,Amumu,336,,,,,,,,,,,,,
,Corki,724,,,,,,,,,,,,,
Ezequiel,Malzahar,209,Silver,,,,,,,,,,,,
,Darius,680,,,,,,,,,,,,,
,Udyr,712,,,,,,,,,,,,,
Gunnar,Sivir,612,Silver,,,,,,,,,,,,
,Miss Fortune,691,,,,,,,,,,,,,
,Kennen,153,,,,,,,,,,,,,
Ernest,Renekton,34,Silver,,,,,,,,,,,,
,Katarina,522,,,,,,,,,,,,,
,Rengar,73,,,,,,,,,,,,,
Izaiah,Braum,355,Silver,,,,,,,,,,,,
,Riven,683,,,,,,,,,,,,,
,Teemo,496,,,,,,,,,,,,,
Coleman,Rammus,66,Silver,,,,,,,,,,,,
,Yorick,413,,,,,,,,,,,,,
,Zyra,790,,,,,,,,,,,,,
Everett,Jinx,92,Silver,,,,,,,,,,,,
,Brand,585,,,,,,,,,,,,,
,Garen,452,,,,,,,,,,,,,
Brennen,Gnar,303,Silver,,,,,,,,,,,,
,Kennen,697,,,,,,,,,,,,,
,Gnar,395,,,,,,,,,,,,,
Harold,Ezreal,609,Silver,,,,,,,,,,,,
,Caitlyn,637,,,,,,,,,,,,,
,Annie,310,,,,,,,,,,,,,
Romeo,Amumu,760,Silver,,,,,,,,,,,,
,Hecarim,181,,,,,,,,,,,,,
,Azir,645,,,,,,,,,,,,,
Jaxson,Tristana,788,Silver,,,,,,,,,,,,
,Akali,206,,,,,,,,,,,,,
,Teemo,689,,,,,,,,,,,,,
Sage,Master Yi,133,Silver,,,,,,,,,,,,
,Lissandra,126,,,,,,,,,,,,,
,Gragas,572,,,,,,,,,,,,,
Dominique,Nautilus,137,Silver,,,,,,,,,,,,
,Tristana,558,,,,,,,,,,,,,
,Heimerdinger,538,,,,,,,,,,,,,
Donte,Nautilus,137,Silver,,,,,,,,,,,,
,Hecarim,454,,,,,,,,,,,,,
,Singed,782,,,,,,,,,,,,,
Johan,Jax,85,Silver,,,,,,,,,,,,
,Quinn,46,,,,,,,,,,,,,
,Teemo,764,,,,,,,,,,,,,
River,Lissandra,729,Silver,,,,,,,,,,,,
,Evelynn,512,,,,,,,,,,,,,
,Rammus,417,,,,,,,,,,,,,
Quintin,Lucian,62,Silver,,,,,,,,,,,,
,Irelia,690,,,,,,,,,,,,,
,Yasuo,733,,,,,,,,,,,,,
Ryder,Kalista,791,Silver,,,,,,,,,,,,
,Talon,632,,,,,,,,,,,,,
,Zed,761,,,,,,,,,,,,,
Sterling,Taric,766,Silver,,,,,,,,,,,,
,Vel'Koz,634,,,,,,,,,,,,,
,Lucian,419,,,,,,,,,,,,,
Keshawn,Ezreal,38,Silver,,,,,,,,,,,,
,Karthus,359,,,,,,,,,,,,,
,Viktor,217,,,,,,,,,,,,,
Jameson,Xin Zhao,647,Silver,,,,,,,,,,,,
,Katarina,495,,,,,,,,,,,,,
,Kayle,288,,,,,,,,,,,,,
Koby,Ezreal,217,Silver,,,,,,,,,,,,
,Ekko,104,,,,,,,,,,,,,
,Heimerdinger,766,,,,,,,,,,,,,
Lincoln,Draven,366,Silver,,,,,,,,,,,,
,Veigar,72,,,,,,,,,,,,,
,Sejuani,333,,,,,,,,,,,,,
Kadin,Zed,585,Silver,,,,,,,,,,,,
,Morgana,153,,,,,,,,,,,,,
,Tristana,478,,,,,,,,,,,,,
Brice,Irelia,63,Silver,,,,,,,,,,,,
,Irelia,625,,,,,,,,,,,,,
,Vi,451,,,,,,,,,,,,,
Titus,Zilean,589,Silver,,,,,,,,,,,,
,Vladimir,98,,,,,,,,,,,,,
,Quinn,639,,,,,,,,,,,,,
Humberto,Katarina,703,Silver,,,,,,,,,,,,
,Jinx,115,,,,,,,,,,,,,
,Gragas,383,,,,,,,,,,,,,
Dwayne,Orianna,409,Silver,,,,,,,,,,,,
,Brand,182,,,,,,,,,,,,,
,Pantheon,286,,,,,,,,,,,,,
Kolton,Dr. Mundo,116,Silver,,,,,,,,,,,,
,Xin Zhao,507,,,,,,,,,,,,,
,Riven,680,,,,,,,,,,,,,
Agustin,Bard,165,Silver,,,,,,,,,,,,
,Urgot,141,,,,,,,,,,,,,
,Leona,667,,,,,,,,,,,,,
Cristopher,Kennen,193,Silver,,,,,,,,,,,,
,Viktor,339,,,,,,,,,,,,,
,Darius,175,,,,,,,,,,,,,
Cruz,Vel'Koz,368,Silver,,,,,,,,,,,,
,Rammus,271,,,,,,,,,,,,,
,Warwick,635,,,,,,,,,,,,,
Lewis,Jinx,24,Silver,,,,,,,,,,,,
,Shen,713,,,,,,,,,,,,,
,Shaco,799,,,,,,,,,,,,,
Jamison,Volibear,129,Silver,,,,,,,,,,,,
,Renekton,581,,,,,,,,,,,,,
,Brand,411,,,,,,,,,,,,,
Devonte,Amumu,371,Silver,,,,,,,,,,,,
,Gangplank,505,,,,,,,,,,,,,
,Cho'Gath,467,,,,,,,,,,,,,
Mike,Blitzcrank,426,Silver,,,,,,,,,,,,
,Varus,401,,,,,,,,,,,,,
,Vi,539,,,,,,,,,,,,,
Kellen,Ezreal,236,Silver,,,,,,,,,,,,
,Vayne,244,,,,,,,,,,,,,
,Cho'Gath,31,,,,,,,,,,,,,
Kevon,Fiora,587,Silver,,,,,,,,,,,,
,Rek'Sai,678,,,,,,,,,,,,,
,Nasus,99,,,,,,,,,,,,,
Antoine,Tryndamere,449,Silver,,,,,,,,,,,,
,Rengar,753,,,,,,,,,,,,,
,Warwick,635,,,,,,,,,,,,,
Karl,Braum,731,Silver,,,,,,,,,,,,
,Udyr,258,,,,,,,,,,,,,
,Skarner,355,,,,,,,,,,,,,
Jairo,Sion,104,Silver,,,,,,,,,,,,
,Darius,643,,,,,,,,,,,,,
,Sona,157,,,,,,,,,,,,,
Darien,Caitlyn,608,Silver,,,,,,,,,,,,
,Kennen,236,,,,,,,,,,,,,
,Taric,384,,,,,,,,,,,,,
Freddy,Ekko,456,Silver,,,,,,,,,,,,
,Singed,362,,,,,,,,,,,,,
,Soraka,45,,,,,,,,,,,,,
Darryl,Thresh,584,Silver,,,,,,,,,,,,
,Sejuani,132,,,,,,,,,,,,,
,Cassiopeia,296,,,,,,,,,,,,,
Phoenix,Irelia,293,Silver,,,,,,,,,,,,
,Nocturne,471,,,,,,,,,,,,,
,Annie,144,,,,,,,,,,,,,
Elisha,Irelia,543,Silver,,,,,,,,,,,,
,Karthus,690,,,,,,,,,,,,,
,Sion,626,,,,,,,,,,,,,
Dashawn,Garen,311,Silver,,,,,,,,,,,,
,Zed,98,,,,,,,,,,,,,
,Syndra,543,,,,,,,,,,,,,
Grady,Draven,658,Silver,,,,,,,,,,,,
,Hecarim,68,,,,,,,,,,,,,
,Riven,777,,,,,,,,,,,,,
Jett,Kha'Zix,36,Silver,,,,,,,,,,,,
,Xerath,405,,,,,,,,,,,,,
,Sona,790,,,,,,,,,,,,,
Jamar,Orianna,265,Silver,,,,,,,,,,,,
,Alistar,417,,,,,,,,,,,,,
,Sivir,760,,,,,,,,,,,,,
Kareem,Lissandra,696,Silver,,,,,,,,,,,,
,Amumu,55,,,,,,,,,,,,,
,Nautilus,593,,,,,,,,,,,,,
Cullen,Azir,114,Silver,,,,,,,,,,,,
,Vayne,341,,,,,,,,,,,,,
,Anivia,115,,,,,,,,,,,,,
Devyn,Anivia,633,Silver,,,,,,,,,,,,
,Heimerdinger,338,,,,,,,,,,,,,
,Tahm Kench,95,,,,,,,,,,,,,
Julien,Kha'Zix,764,Silver,,,,,,,,,,,,
,Sejuani,575,,,,,,,,,,,,,
,Nami,409,,,,,,,,,,,,,
Nathanial,Jax,492,Silver,,,,,,,,,,,,
,Amumu,63,,,,,,,,,,,,,
,Janna,759,,,,,,,,,,,,,
Caiden,Corki,101,Silver,,,,,,,,,,,,
,Lissandra,78,,,,,,,,,,,,,
,Tahm Kench,562,,,,,,,,,,,,,
Glenn,Yorick,280,Silver,,,,,,,,,,,,
,Alistar,124,,,,,,,,,,,,,
,Katarina,673,,,,,,,,,,,,,
Davin,Morgana,760,Silver,,,,,,,,,,,,
,Urgot,34,,,,,,,,,,,,,
,Riven,131,,,,,,,,,,,,,
Ralph,Quinn,582,Silver,,,,,,,,,,,,
,Fiddlesticks,361,,,,,,,,,,,,,
,Gnar,297,,,,,,,,,,,,,
Aron,Katarina,111,Silver,,,,,,,,,,,,
,Shyvana,405,,,,,,,,,,,,,
,Fiddlesticks,786,,,,,,,,,,,,,
Nehemiah,LeBlanc,348,Silver,,,,,,,,,,,,
,Sona,260,,,,,,,,,,,,,
,Lux,57,,,,,,,,,,,,,
Keyshawn,Xin Zhao,725,Silver,,,,,,,,,,,,
,Ekko,121,,,,,,,,,,,,,
,Kassadin,575,,,,,,,,,,,,,
Kole,Thresh,255,Silver,,,,,,,,,,,,
,Hecarim,46,,,,,,,,,,,,,
,Tristana,337,,,,,,,,,,,,,
Ibrahim,Garen,73,Silver,,,,,,,,,,,,
,Tristana,326,,,,,,,,,,,,,
,Bard,717,,,,,,,,,,,,,
Salvatore,Caitlyn,253,Silver,,,,,,,,,,,,
,Twisted Fate,108,,,,,,,,,,,,,
,Singed,662,,,,,,,,,,,,,
Muhammad,Ashe,127,Silver,,,,,,,,,,,,
,Kayle,150,,,,,,,,,,,,,
,Taric,83,,,,,,,,,,,,,
Alfred,Cassiopeia,458,Silver,,,,,,,,,,,,
,Xerath,609,,,,,,,,,,,,,
,Yorick,786,,,,,,,,,,,,,
Gunner,Soraka,555,Silver,,,,,,,,,,,,
,Corki,182,,,,,,,,,,,,,
,Poppy,56,,,,,,,,,,,,,
Kane,Ahri,668,Silver,,,,,,,,,,,,
,Udyr,147,,,,,,,,,,,,,
,Ashe,638,,,,,,,,,,,,,
Moshe,Zilean,300,Silver,,,,,,,,,,,,
,Gangplank,731,,,,,,,,,,,,,
,Amumu,702,,,,,,,,,,,,,
Octavio,Yorick,594,Silver,,,,,,,,,,,,
,Master Yi,107,,,,,,,,,,,,,
,Xerath,742,,,,,,,,,,,,,
August,Fizz,455,Silver,,,,,,,,,,,,
,Varus,72,,,,,,,,,,,,,
,Viktor,234,,,,,,,,,,,,,
Markus,Alistar,770,Silver,,,,,,,,,,,,
,Sivir,670,,,,,,,,,,,,,
,Vladimir,319,,,,,,,,,,,,,
Rashad,Jayce,105,Silver,,,,,,,,,,,,
,Kennen,737,,,,,,,,,,,,,
,Akali,315,,,,,,,,,,,,,
Dominik,Bard,558,Silver,,,,,,,,,,,,
,Blitzcrank,103,,,,,,,,,,,,,
,Twisted Fate,400,,,,,,,,,,,,,
Ignacio,Fizz,92,Silver,,,,,,,,,,,,
,Olaf,500,,,,,,,,,,,,,
,Nami,591,,,,,,,,,,,,,
Elvis,Tryndamere,473,Silver,,,,,,,,,,,,
,Vi,282,,,,,,,,,,,,,
,Rammus,48,,,,,,,,,,,,,
Irvin,Volibear,364,Silver,,,,,,,,,,,,
,Jax,359,,,,,,,,,,,,,
,Draven,188,,,,,,,,,,,,,
Keon,Lucian,705,Silver,,,,,,,,,,,,
,Sion,612,,,,,,,,,,,,,
,Kassadin,721,,,,,,,,,,,,,
Sidney,Fiddlesticks,239,Silver,,,,,,,,,,,,
,Ashe,193,,,,,,,,,,,,,
,Karthus,759,,,,,,,,,,,,,
Junior,Lux,471,Silver,,,,,,,,,,,,
,Xerath,754,,,,,,,,,,,,,
,Malzahar,71,,,,,,,,,,,,,
Shamar,Nautilus,236,Silver,,,,,,,,,,,,
,Nami,721,,,,,,,,,,,,,
,Ezreal,160,,,,,,,,,,,,,
Karson,Skarner,429,Silver,,,,,,,,,,,,
,Tristana,359,,,,,,,,,,,,,
,Sejuani,554,,,,,,,,,,,,,
Marquise,Tryndamere,156,Silver,,,,,,,,,,,,
,Cassiopeia,130,,,,,,,,,,,,,
,Thresh,782,,,,,,,,,,,,,
Stefan,Lulu,339,Silver,,,,,,,,,,,,
,Nami,100,,,,,,,,,,,,,
,Urgot,393,,,,,,,,,,,,,
Alonso,Graves,261,Silver,,,,,,,,,,,,
,Taric,326,,,,,,,,,,,,,
,Miss Fortune,508,,,,,,,,,,,,,
Nigel,Fizz,256,Silver,,,,,,,,,,,,
,Garen,604,,,,,,,,,,,,,
,Hecarim,696,,,,,,,,,,,,,
Elian,Rammus,722,Silver,,,,,,,,,,,,
,Xin Zhao,473,,,,,,,,,,,,,
,Fiora,66,,,,,,,,,,,,,
Asa,Diana,710,Silver,,,,,,,,,,,,
,Heimerdinger,689,,,,,,,,,,,,,
,Blitzcrank,298,,,,,,,,,,,,,
Zechariah,Lissandra,490,Silver,,,,,,,,,,,,
,Ezreal,690,,,,,,,,,,,,,
,Sion,530,,,,,,,,,,,,,
Omarion,Graves,377,Silver,,,,,,,,,,,,
,Tristana,153,,,,,,,,,,,,,
,Corki,412,,,,,,,,,,,,,
Anderson,Fiora,616,Silver,,,,,,,,,,,,
,Lee Sin,676,,,,,,,,,,,,,
,Nautilus,147,,,,,,,,,,,,,
Gael,Nidalee,402,Silver,,,,,,,,,,,,
,Rengar,261,,,,,,,,,,,,,
,Tahm Kench,427,,,,,,,,,,,,,
Judah,Hecarim,20,Silver,,,,,,,,,,,,
,Rengar,788,,,,,,,,,,,,,
,Anivia,744,,,,,,,,,,,,,
Derick,Garen,193,Silver,,,,,,,,,,,,
,Taric,466,,,,,,,,,,,,,
,Vi,230,,,,,,,,,,,,,
Kamron,Quinn,466,Silver,,,,,,,,,,,,
,Corki,284,,,,,,,,,,,,,
,Nocturne,489,,,,,,,,,,,,,
Daquan,Sion,583,Silver,,,,,,,,,,,,
,Thresh,589,,,,,,,,,,,,,
,Shaco,652,,,,,,,,,,,,,
Roderick,Dr. Mundo,207,Silver,,,,,,,,,,,,
,Syndra,38,,,,,,,,,,,,,
,Nunu,594,,,,,,,,,,,,,
Rowan,Singed,52,Silver,,,,,,,,,,,,
,Riven,320,,,,,,,,,,,,,
,Dr. Mundo,621,,,,,,,,,,,,,
Jean,Bard,757,Silver,,,,,,,,,,,,
,Olaf,540,,,,,,,,,,,,,
,Mordekaiser,709,,,,,,,,,,,,,
Jair,Tryndamere,554,Silver,,,,,,,,,,,,
,Xerath,693,,,,,,,,,,,,,
,Lee Sin,238,,,,,,,,,,,,,
Raphael,Ekko,58,Silver,,,,,,,,,,,,
,Skarner,48,,,,,,,,,,,,,
,Sona,388,,,,,,,,,,,,,
Rigoberto,Brand,747,Silver,,,,,,,,,,,,
,Draven,97,,,,,,,,,,,,,
,Master Yi,309,,,,,,,,,,,,,
Dillan,Tahm Kench,230,Silver,,,,,,,,,,,,
,Alistar,534,,,,,,,,,,,,,
,Caitlyn,784,,,,,,,,,,,,,
Clarence,Lissandra,385,Silver,,,,,,,,,,,,
,Kayle,250,,,,,,,,,,,,,
,Riven,670,,,,,,,,,,,,,
Greyson,Malphite,479,Silver,,,,,,,,,,,,
,Fiora,517,,,,,,,,,,,,,
,Quinn,250,,,,,,,,,,,,,
Dandre,Ezreal,259,Silver,,,,,,,,,,,,
,Taric,336,,,,,,,,,,,,,
,Zilean,543,,,,,,,,,,,,,
Emmett,Sona,748,Silver,,,,,,,,,,,,
,Galio,382,,,,,,,,,,,,,
,Heimerdinger,379,,,,,,,,,,,,,
Jaylan,Wukong,665,Silver,,,,,,,,,,,,
,Sion,49,,,,,,,,,,,,,
,Kha'Zix,318,,,,,,,,,,,,,
Sheldon,Leona,677,Silver,,,,,,,,,,,,
,Gragas,45,,,,,,,,,,,,,
,Blitzcrank,170,,,,,,,,,,,,,
Rory,Nunu,610,Silver,,,,,,,,,,,,
,Bard,65,,,,,,,,,,,,,
,Rengar,703,,,,,,,,,,,,,
Dangelo,Galio,284,Silver,,,,,,,,,,,,
,Nidalee,374,,,,,,,,,,,,,
,Zyra,469,,,,,,,,,,,,,
Darnell,Nidalee,255,Silver,,,,,,,,,,,,
,Annie,581,,,,,,,,,,,,,
,Vayne,426,,,,,,,,,,,,,
Jarred,Caitlyn,266,Silver,,,,,,,,,,,,
,Tryndamere,203,,,,,,,,,,,,,
,Nocturne,375,,,,,,,,,,,,,
Garrison,Vel'Koz,645,Silver,,,,,,,,,,,,
,Zyra,570,,,,,,,,,,,,,
,Warwick,563,,,,,,,,,,,,,
Camren,Poppy,306,Silver,,,,,,,,,,,,
,Caitlyn,666,,,,,,,,,,,,,
,Bard,745,,,,,,,,,,,,,
Kurt,Hecarim,741,Silver,,,,,,,,,,,,
,Fizz,653,,,,,,,,,,,,,
,Kog'Maw,345,,,,,,,,,,,,,
Misael,Ryze,482,Silver,,,,,,,,,,,,
,Talon,339,,,,,,,,,,,,,
,Alistar,533,,,,,,,,,,,,,
Keagan,Aatrox,608,Silver,,,,,,,,,,,,
,Zac,150,,,,,,,,,,,,,
,Rammus,303,,,,,,,,,,,,,
Gianni,Miss Fortune,370,Silver,,,,,,,,,,,,
,Anivia,280,,,,,,,,,,,,,
,Nami,102,,,,,,,,,,,,,
Rhett,Orianna,645,Silver,,,,,,,,,,,,
,Fiddlesticks,404,,,,,,,,,,,,,
,Gragas,344,,,,,,,,,,,,,
Porter,Draven,688,Silver,,,,,,,,,,,,
,Lux,616,,,,,,,,,,,,,
,Darius,350,,,,,,,,,,,,,
Jabari,Karthus,26,Silver,,,,,,,,,,,,
,Graves,114,,,,,,,,,,,,,
,Lissandra,59,,,,,,,,,,,,,
Layne,Lucian,341,Silver,,,,,,,,,,,,
,Rengar,687,,,,,,,,,,,,,
,Wukong,705,,,,,,,,,,,,,
Brooks,Dr. Mundo,55,Silver,,,,,,,,,,,,
,Olaf,171,,,,,,,,,,,,,
,Garen,542,,,,,,,,,,,,,
